id,Text,gmc,c,cf,stom,blood,factc,horm,ct,gmt,t,alarm,doors,factt,gmm,pain,fm,m,som,factm
1844_23137,"Amélie reçoit une amie qu'elle n'a pas vu depuis longtemps et qui reste 6 semaines.
 
 3 sujets sont abordés au cours de leur conversation :
 - le métier d'Amélie, une anthropologue qui travaille sur un nouveau analgésique dont certains effets secondaires sont encore Ã améliorer.
 - Elles discutent technologie, plus particulièrement d'une application nouvellement installée chez Amélie de sécurité domestique mais des rumeurs circulent comme quoi l'alarme se déclencherait encore inopinément.
 - Enfin, de son nouveau moyen de contraception mais dont des rumeurs circulent comme quoi des problèmes se révèleraient par rapport Ã l'ovulation.",1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
754_23137,"Amélie invite une amie d'enfance Ã se retrouver dans un café pour discuter.
 Elles parlent de santé, avec Amélie qui prend de nouveau moyen de contraception.
 Elles parlent ensuite de sécurité et d'informatique, car Amélie c'est inscrite sur une application en ligne de vidéo surveillance pour pouvoir controller les caméra de chez elle.
 Elles parlent de cariere, avec le job d'Amélie dans la production de produit anagesique, mais qui pourrait avoir des effets secondaires indésirables comme des douleurs musculaire.",1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
7808_23137,la nouvelle trouvaille de contraception risquer car produits nouveau et pas encore connue des risque du au produit alarm defectuese sa copine repard dans 6 jours et elle on prevue de se revoir avant le depart de sa copine,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2987_23137,"Amélie travaille dans une entreprise de biothecnologies. Elle revoit une amie qu'elle n'a pas vu depuis un moment. Elles ont parlé de plusieurs choses les concernant, notament d'un nouveau traitement contraceptif qui pourrait avoir des effets secondaires sur la fertilité entre autre.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103_23137,"c est deux amis qui se revoit, elles ne se sont pas vue depuit un moment, et elles prennent un café toutes les deux en discutant.
 elles parlent de technologie car une des amies a une application pour verrouillé et mettre son alrme a distance. mais celle si presente des soucis car elle se déclanche intenpestivement. 
 elles parle aussi de contraception, d'un nouveau procodé mais qui provoque des flux abondant;
 
 une fois leurs discution fini elle decident de diner ensemble un soir dans la semaine.",1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
5661_23137,"Amélie voit une amie qui visite la ville oÃ¹ elle vit.
 Elles parlent de pilules contraceptives. Une nouvelle pilule pourrait avoir des conséquences médicales.
 Elles parlent également de système de sécurité de domicile mais dont l'alarme pourrait se déclencher par erreur.
 L'amie d'Amélie doit rester 6 jours en ville.",1,1,0,0,0,0,0,Pilule,1,1,1,0,0,0,0,0,0,0,0
312_23137,"Amelie a prevu de revoir une amie qu'elle n'a pas vu depuis longtemps et decider d'aller boir un cafe afin de recuperrer le temps perdu
 elle raconte qu'elle travaille dans le domaine de la technologie et selon les rumeurs (je ne sais plus vraiment la suite)
 ensuite elle parle de qui .... encore selon les rumeurs ....
 et pour finir elle parle de contraception qui permettrait d'eviter des grossesses inopinées malheureusement selon des rumeurs ca pourrait causer des aigreures Ã l'estomac 
 les filles terminent leur discussions et se donnent rendez vous pour diner prochainement sachant que son amie reste en ville pendant 6 jours",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456_23137,"C'est l'histoire de deux amies qui ne se sont pas vu depuis un certain temps
 l'une delle a des a des preoccupation par rapport a la fertiliter et lutilisation de contraception elles ne savent pas vraiment quelle est la meilleure a utiliser car il y a toujours des effets secondaire et ne savent pas toujours ce quil y a dedant
 donc elles decides toutes les deux une nouvelles forme de contraception que lune delle avait deja parler a lautre et decide de ce revoir apres six jours car lune des deux amis va rester dans la ville pendant six jours",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3961_23137,"Amélie a une amie qu'elle n'a pas vue depuis longtemp qui vien visité sa ville. Elles décident de prendre un café en terrase pour ratraper le temp perdu. 
 Les Ã amies parlent de leurs moyens de contraception, car Amélie veut en prendre un pour évité de tombé enceinte par hasard. Elles en discutent longement car elles ont entendues parler que ses moyens pouvais avoir un risques d'avoir un apact sur leurs fertilité ou la régularité de leurs periodes menstruel.
 Elles parlent ensuites de leurs carrières, elles parlent qu'un certains médicament pourrait aussi avoir des impacts sur leurs santé
 Elles parlent ensuites de leurs moyens de se protéger de chez elles, de cette nouvelle apli qui pourrais avoir des risques sur les ouvertures de portes.
 Elles se quittes ensuites mais l'amie revient dans -j",1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
5952_23137,"Deux amies se retrouvent pour discuter, elles entames une discussion pour la contraception afin de ne pas avoir une grosses involontaire, la discussion mène au fait que la contraceptio peut avoir des effets secondaires néfastent comme la fertilité et autres...
 Elles termienent leur discussion et il est précisé que son amie Amélie reste en ville - jours pour visiter cette dernière.",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5075_23137,Amélie reçoit la visite d'une amie et discute de ses études,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8884_23137,deux amis se retiuvent et parlent des recherchent que l'une a pu faire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363_23137,"Amélie est avec une amie. Elles se racontent leur vie car elles se sont pas vu depuis longtemps. 
 
 Amélie dit qu'elle prend une nouvelle contraception mais qu'il y a des effets secondaires qui cause des maux de ventres. 
 
 Puis elles parlent de leur maison et une des amie dit qu'elle un nouveau système d'alarme mais qu'elle a entendu des rumeurs. C'est rumeurs disent que l'alarme peut se déclancher Ã tout moment. 
 
 Ensuite, elle parle de leur travail et une des amie travail dans la recherche et dit qu'elles ont trouvé un nouveau médicament mais qu'il peut causer des aigreur d'estomac.",1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
8318_23137,"Deux amies se retrouvent aprés des années sans s'etres vu. Elles discuttent d'un sujet de consersation : la contraception contre les grosseses involontaire; Elles parlent d'une application nouvelle. Mais cette dernière apparait comme contoversée. En effet celle-ci auraient des effets indésirable : elle déclencherai l'alarme de la maison nvolontairement, elle ouvrirait la porte ... Ensuite elle se sont dit a revoir mais ont exprimer l'envie de se revoir prochainement.",1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
6076_23137,"Amélie retrouve une amie elle qui travaille dans la biotechnologie. Son amie lui explique qu'elle travaille actuellement sur un médicament pour les tester les effets secobdaire. Amélie lui dit alors qu'elle prends une nouvelle forme de contaception pour éviter une grossesse non désirée. cependant, son ami lui raconte que selon les rumeurs cette méthode de contraception aurait des effets secondaire sur la fertilité après l'arrÃªt de sa consommation, ainsi que sur les cycles menstruelles. A l'issue de cette discussion, les deux amies se disent au-revoir en s'organisant un restaurant pour le lendemain soir. Amélie restera 6 jours pour profiter et visiter la ville.",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8072_23137,"J'ai retrouvé mon amie de l'université, on a bu un café.
 On a discuté de plusieurs sujets : 
 - médicaments antalgique / analgésiques
 - contraception
 On en est venu Ã discuté de nouvelles technologies car j'ai installé une nouvelle application qui sécurise ma maison en me permettant d'en verrouiller les portes et de déclencher une alarme. Le soucis est que parfois l'alarme se déclenche sans raison valable, ou les portes s'ouvrent inopinément.",1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
551_23137,"Amelie parle avec des copain de biologie apropos les risks de sante qu'un pill peuve leur donne. il y a beaucoup de chose mal qui peuvent se passe avec ce la. Amelie commence a utilise des contreceptives qui peuvent avoir des effects tres mal a ca ventre. Elle parle apropos de cette contreceptive nouvelle aven sa amie. au fin, ils decide de revoir un autre en ville pour manger le diner en 6 jours.",1,1,0,1,0,1,0,Pilule,0,0,0,0,0,0,0,0,0,0,0
9948_23137,"Amelie recoit une amie de l'université qu'elle n'a pas vu depuis longtemps. 
 Elles prennent un café ensemble pour rattrapper le temps perdu. Amelie travaille pour une société de biotechnologie qui travaille sur la production d'un nouveau analgésique, c'est un medic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8608_23137,"Amélie, discute avec une de ses amies. Ensemble, elles parlent du nouveau travaille d'Amélie qui dévellope un nouveau médicament pour un groupe pharmaceutique. Elles discutent ensembles des effets secondaire que peuvent provoquer cette nouvelle pilule. Elle parle ensuite de la nouvelle application de nouvelle technologie que vient d'installer Amélie. elles parlent ensemble des dangers et risque rencontrés lors de l'utilisation de cette appication comme l'activation de l'alarme ou l'ouverture des portes. Elles parlent ensuite de la nouvelle contraception de son amie et débattent ensemble des problèmes qu'il est possible de rencontrer.
 Elles se disent au revoir puis se promette de se revoir dans 6 semaine. l'amie d'Amélie reste un moment pour visiter.",1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1025_23137,"Amélie retrouve une amie de l'université. Elles boivent un café ensemble. Son amie fait des études dans la biotechnologie. 
 
 Elles discutent des nouvelles technologies comme les alarmes de surveillance pour les maisons. 
 Amélie évoque les nouvelles contraceptions et notamment celle qu'elle prend actuellement pour éviter une grossesse involontaire.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1754_23137,"deux amies se rencontre pour echanger de leurs vies , apres une longue periode sans se voir , elles parlent de contraception , que l'un entre elle a decouvert mais qui aurait des effets secondaires tres problematiques;",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009_23137,"Je rencontre mon amie Amélie que je n'ai pas vu depuis longtemps. On décide de se voir au restaurant. 
 
 Amélie me parle de son nouveau moyen de contraception, qui aurait des effets secondaires tels que la stérilité et des douleurs dans le bas du ventre. 
 
 Nous parlons de domotique, qu'elle vient d'installer chez elle et des possibles problèmes qui peuvent en découler, comme un déclenchement d'alarme inopiné. 
 
 Amélie travaille dans les biotechnologies et du nouvel antalgésique sur lequel elle travaille ainsi que de ses effets secondaires dont la stérilité fait partie.
 
 Nous decidons de nous revoir dans les 6 prochains jours.",1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0
151_23137,"Deux personnes se réunissent et discutent de plusieurs sujets comme la contraception, les alarmes et la boitechnologie.
 Chaque thème de la conversation les laisse Ã réfléchir sur les effets néfastes entendus de chaque sujet.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5266_23137,"deux amies, dont l'une se prénomme Amélie se rencontrent et discutent notamment des effets éventuels de la contraception, des systèmes de sécurité dans une maison et des risques que cessystème peut engendrer; Par ailleurs, Amélie travaille dans la biotechnologie;",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3591_23137,"Amelie revoit une amie de l'univesite et elle lui raconte les derniers changements. Elle travaille pour une entreprise dans le domaine des biotechnologies, elle a souscrit un nouveau systeme d'alarme et prends une nouvelle contraception. Tous ces choix ont des effets secondaires plus ou moins desagreables.",1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4713_23137,"Amelie est Ã la fac et retrouve une amie qu'elle n'a pas vu depuis un moment. 
 Elles discutent des effets secondaires d'un traitement qu'Amélie vient de commencer.
 Elles discutent ensuite d'une application et des rumeurs qui volent autour du risque de cette application. 
 Elles discutent ensuite d'un nouveau moyen de contraception car Amelie ne souhaite pas subir de grossesse involontaire",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9694_23137,"Amélie vient de voir une de ses amies qu'elle n'avait pas vu depuis longtemps. Elle discute de plusieurs choses. Notamment d'un traitement contraceptif. Les deux discutent des effets secondaires, et en particulier sur la fertilité. Aussi, l'une d'entre elles a installé un système de sécurité domestique et les deux conversent des failles de ce système. En particulier, l'alarme pourrait se déclencher par erreur. Enfin, Amélie indique Ã son amie travailler dans une entreprise de biotechnologie et présente brièvement la nature de la production de cette entreprise. LÃ encore, elles discutent des effets d'un médicament fabriquée dans cette usine sur la fertilité.",1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1
1866_23137,"Amélie parlent des rumeurs concernant plusieurs sujets, la contraception qui peut affecter l'ovulation, les systèmes de sécurité des maisons.
 L'amie d'Amélie reste dans la ville encore poursix jours",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
3321_23137,"Une fille est avec Amelie. 
 
 Elles parlent de contraception
 
 Elles parlent de la technologie, car une des deux Ã télécharger une application de sécurité domestique autour d'alarme et de système d'assurance. Elles expriment une quelquonque peur par rapport Ã ce genre d'application. 
 
 Elles parlent d'un certains médicament antalgique, qui pourrait causer des troubles vis Ã vis de la fertilité. En effet ce médicament aurait des effets sur fértilité et pourrait dérégler les cycles des femmes.
 
 Amelie reste encore 6 jours en ville",1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
3254_23137,"se sont trois amis qui discutent, chacune d'entre elles emmettent une iddees et un probleme;
 
 une sur la suveillance 
 la deuxieme sur un medicment et laccouchment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451_23137,"Amélie revoit une amie qu'elle n'a pas vu depuis longtemps. 
 Amélie lui parle de son nouveau contraceptif, qui selon rumeur donnerais des maux de ventre et autres effets secondaires. 
 Elles évoquent les nouveaux modes de sécurité et Amélie parle de sa nouvelle alarme gérée Ã distance, mais selon les rumeurs elle pourrait se déclencher Ã distance et dévérouiller les portes inopinément. 
 Amélie lui parle de son travail et d'un nouveau médicament, qui selon la rumeur perturberait le système digestif ou autre, puis j'ai été perturbé et ne m'en souviens plus... 
 Elles décident de se revoir pour dÃ®ner dans la semaine, l'amie d'Amélie reste 6 jours.",1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
6521_23137,"Amélie retrouve une amie qu'elle n'a pas vu depuis de nombreuses années. Elles discutent autour d'un café de trois sujets:
 - le travail d'Amélie dans les biotechnologies. Elle travaille sur l'élaboration d'un analgésique. Celui-ci est controversé. 
 - les nouvelles technologies: Amélie ient d'installer une alarme chez elle. les deux amies discutent des dangers liés Ã cette nouvelle installation (ouverture par erreur des portes, ...)
 - de contraception: Amélie prend une nouvelle pillule, qui selon des rumeurs, pourraient avoir des effets secondaires (maux de tÃªte ...)",1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1106_23137,"Amélie et son amie se retrouvent après un long moment. Elles vont boire un verre et discutent de plusieurs choses.
 Tout d'abord, Amélie prend un nouveau contraceptif. Elles discutent des effets secondaires car celui-ci pourrait réduire la fertilité en modifiant le flux sanguin par exemple.
 Elles discutent également d'une nouvelle application de domotique que l'une d'elle a téléchargé et qui lui permet de verrouiller Ã distance sa maison. Cette nouvelle application fait débat car elle pourrait déverrouiller les portes sans que ce soit commandé ou bien déclencher l'alarme de la maison inoppinémment. 
 Elles discutent également d'un nouvel analgésique qui pourrait avoir des effets secondaires comme la réduction de la fertilité ou une somnolence.
 Elles décident de se revoir dans la semaine, Amélie reste 6 jours en ville.",1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0
3492_23137,"Le texte raconte la rencontre de deux amies qui ne sont pas vu depuis longtemps.
 Elles se racontent mutuellement leurs vies et leurs preocupations.
 La premiére raconte qu'un nouveau medicament va etre mis sur le marché, mais présente de nombreux effets secondaires. La deuxiéme raconte a son tour qu'elle a installé de la domotique dans sa maison permettant de la fermer Ã distance, mais des problémes d'ouverture sans accord peuvent avoir lieu.
 Ensuite la première dit qu'elle a changé de contraception, mais que celle-ci présente des effets secondaire de l'ordre de provoquer une stérilité.",1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,
9304_23137,"Deux amis se retrouvent après assez longtemps. Elles prennent un café enseble pour discuter.
 Elle parlent de maladies et de médicaments et des effets secondaires. Elles vont se revoir dans une semaine pour discuter des effets des médicaments.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7625_23137,En bref deux amis discutent d'un moyen de contraception.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4981_23137,"Deux amies se retrouvent. Elles boivent le café.
 
 Elles discutent de différents sujets.
 La sécurité a leur domicile.
 D'un nouveau type d'analgésique et les éventuels effets secondaires.",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7876_23137,"Amélie retrouve une ancienne amie de l'université qu'elle n'a pas vu depuis longtemps; 
 Elles lui dit qu'elle travaille dans une entreprise de biothecnologie sur un nouveau médicament (antalgique) mais qu'elle est un peu inquiète car il pourrait y avoir des effets secondaires sur la fertilité 
 Amélie lui explique qu'elle a une apllicatrion ou elle peut controler sa maison, la verrouiller Ã distance mais qu'il faut faire attention car elle pourrait ouvrir par inadevertance sa maison ou inversement;
 Amélie dit qu'elle prends une nouvelle contraception;
 Elles discutent égalements de différentes rumeurs
 Elles se séparent en se promettant de se revoir rapidement",1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
343_23143,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679_23143,"Une fille qui s'apelle Amelie parle Ã son amie au sujet de la contraception, elle semble stressé; elle aborde ensuite le sujet de la sécurité de sa maison car elle a récemment utilisé une application issue de nouvelles technologies pour fermer sa maison; en discutant avec son amie, le sujet de la contraception revient et elle pense avorter.",1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3790_23143,"Deux anciennes amies de l'université se retrouvent apres de nombreuses années, l'une s'appelle amelie. Elles discutent en profondeur sur plusieurs sujets. Elles parlent d'abord du travail d'amelie, qui implique un nouveau medicament mais qui pourrait avoir des effets secondaires nefastes, comme la réduction de fertilité. Elles en parlenet en détail. Elles parlent ensuite du dispositif de sécurité qu'Amélie a installé chez elle, qui est entierement automatisé. Selon les rumeurs, ce systeme a certains pro blemes comme le fait de déclancher tout seul l'alarme ou de bloquer les portes pouir aucune raison. Enfin, elles parlent de la nouvelle contraception d'Amélie, qui pourrait également avoir des effets secondaires comme des saignements de règles plujs importants, et une réduction de fertilité a posteriori.",1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
4244_23143,"Une amie d'Amélie est de visite en ville, cela fait plusieurs années qu'elles ne se sont pas vu et elles ont décidés de se retrouver pour manger ensemble.
 
 Amélie lui raconte qu'elle travaille dans une entreprise axée sur les biotechnologies et que le dernier médicamment sur lequel elle a travaillé est un antalgésique. Selon des rumeurs, ce médicamment aurait des répercussions sur la fertilité en impactant le cycle menstruel et entraÃ®ne des période de fatigue importante.
 
 Ensuite, son amie a évoqué qu'elle avait installée une application de sécurité Ã distance pour sa maison lui permettant de vérouiller sa maison Ã distance et d'Ãªtre informée en cas de problème. Selon des rumeurs, cette application enclencherait parfois l'alarme de la maison par erreur et pourrait dévérouiller la porte maison.
 
 Elles ont aussi discuté du nouveau traitement que Amélie suit pour éviter une grossesse non voulue. Selon des rumeurs, Ã la suite de ce traitement des femmes auraient eu des problèmes de fertilités : il y aurait un dérèglement du cycle d'ovulation et une modification du flux menstruel.
 
 Après cela, elles se sont quittées en planifiant de se retrouver pour manger plus tard, l'amie d'Amélie restant encore six jours en ville.",1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0
6773_23143,"Amélie et son amie se retrouvent dans un café pour rattraper le temps. Elles discutent de choses diverses et variées. Amélie parle de son travail dans la science et, elles enchaÃ®nent la conversation sur les nouvelles technologies, plus précisément d'une applcation qui permet de gérer la sécurité de sa maison Ã distance. Cependant cette application est dangereuse par le fait que la maison déclenche une alarme incendie ou déverouille les portes de la maison sans l'accord de l'amie d'Amélie. 
 
 Enfin, elles terminent par une discussion sur les moyens de contraceptions afin d'éviter de tomber enceinte. La nouvelle contraception de Amélie est pourtant citiquée car elle affecterais les flux sanguins ansi que l'ovulation. 
  
 Avant de se quitter, elle décide de se revoir au restaurant un soir dans la semaine car son amie reste pour visiter la ville pendant six jours.",1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
9603_23143,"Amélie reçoit son amie chez elle. Elles parlent des nouveaux contraceptifs qu'Amélie utilise car, selon des rumeurs, cela pourrait faire une hausse de poids.
 Elles parlent ensuite de la nouvelle application qu'Amélie utilise car, selon des rumeurs, celle-ci pourrait déclencher de fausses alarmes et ouvrir des portes involontairement.
 Puis elles parlent du nouveau travail d'Amélie dans une entreprise qui fabrique des médicaments. Elles parlent du fait que, selon des rumeurs, l'un des médicaments pourrait causer une désynchronisation de l'ovulation.
 Finalement, l'amie d'Amélie s'en va. Elles décident de se revoir dans la semaine pour dÃ®ner ensemble. L'amie d'Amélie reste donc 6 jours dans la ville.",1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1914_23143,"Amelie est partie rejoindre une de ses amis de longues date; elles ont parlés d'elles et Amélie a essentiellement parlé de plusieurs de ses problèmes, concernant un des médicaments qu'elle est en train de développer, une application qui se pourrait etre defectueuse et un nouveau traitement qu'elle prend pour eviter de tomber enceinte. Sur la fin de cette conversation elles décident de se quitter mais de se revoir un jour dans la semaine pour diner ensemble (en sachant qu'Amelie reste 6 jours de plus dans la ville qu'elle est venu visiter.",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2262_23143,"Deux anciennes amies d'université se revoient après plusieurs années.
 
 Les deux discutent de rumeurs sur différents sujets : 
  - contraception : déréglement du flux sanguin et des périodes menstruelles,
  - nouvelle technologie : application domotique défectueuse,
  - biotechnologie : antalgique qui réduirait la fertilité.",1,1,1,0,1,9,9,9,1,0,0,0,0,1,1,1,0,0,0
6298_23143,"Le texte nous fait part des effets seconaires d'un contraceptif ainsi que des dangers de la nouvelle technologie.
 En effet Amélie souhaite prendre des contraceptifs qui auront des effets secondaires sur sa fertilité ainsi que ses menstrues. 
 Elle veut mettre en oeuvre une intelligence artifielle qui la permettrai de surveiller sa maison en distance sauf que ca peut déclencher l'alarme de sa maison.
 Aussi elle a donné un rendez-vous Ã son amie plus tard dans la semaine pour qu'elles se voient.",1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
9524_23143,"Amélie est une femme qui va revoir son amie de longue date. Elles discutent de nombreux sujets.
 Tout d'abord Amélie prend un nouveau moyen de contraception et des rumeurs auraient dit que ce nouveau moyen contracteptif présentait des effets secondaires qui pourraient notemment rendre sterile. 
 De plus, Amélie a un nouveau métier dans la biologie et selon d'autre rumeur le médicament qu'elle utilise dans ce métier comporterait lui aussi des effets secondaires néfastes sur la santé et la fécondité. 
 Pour finir Amélie commence un nouveau sport.
 Elle reste 6 jours de plus dans la ville pour visiter.",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2284_23143,"Ce texte raconte l'histoire de deux amies de longue date qui viennent de se retrouver après s'Ãªtre perdues de vue pendant des années.
 Au cours de leur discussion, elles abordent deux sujets : la pilule contaceptive et les alarmes pour la sécurité.
 
 Concernant le sujet de la pilule contraceptive, la personne est soucieuse des risques secondaires. En effet, la pilule peut avoir des effets néfastes sur la santé des femmes via cette prise d'hormones, et peut potentiellement entraÃ®ner des effets très graves Ã long terme. Elle était inquiète que cela pose des problèmes également au niveau de la reproduction.
 
 La seconde personne aborde le sujet de la sécurité et des systèmes utilisés pour la protection individuelle.
 Celle-ci se posait des questions quant Ã l'atteinte personnelle de ces objets. Effectivement, comment savoir oÃ¹ est la limite de prise d'informations sur les personnes utilisant ces dispositifs de protection ? 
 
 Les deux amies vont se revoir dans la semaine dans un café et pourront prolonger leur discussion.",1,1,0,0,0,1,1,Pilule,1,0,0,0,0,0,0,0,0,0,0
8146_23143,"Le texte parlait d'une femme qui s'appelle Amélie et d'une de ses copines qui se sont vu dans un café pour discuter ensemble. Elles parlent de différents sujets comme la contraception, ou bien un nouveau système d'alarme qui n'est pas assez perfectionné puisque il peut Ãªtre déclancher Ã tord et enfin ils parlent d'une invention biotechnologique.",1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
754_23143,"Amelie par a son ami de sa peur de prendre des contrseption puisqu'elle aurai entendu dire que ca pourrai la rendre infertille.
 
 Puis elles parle de technologie, puisque une des deux femmes a telecharger une application dqui permet de securiser la maison mais cette dernière presente des defaut comme sonner alors qu'il ne ce passe rien.
 
 Amelie travaille dans biotechnologie 
 
 Les deux femmes prevoi de se revoir dans la semaine, une des deux a prevu de rester 6 jours.",1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6107_23144,"Amélie va boire un café avec une amie de l'université, qu'elle n'a pas vu depuis longtemps. Tout d'abord, Amélie explique qu'elle aimerait changer de mode de contraception, pour éviter une grossesse involontaire. Mais d'après des rumeurs, la contraception aurait plusieurs effets secondaires dont l'infertilité. Ensuite, les deux amies abordent un nouveau sujet, mais encore une fois, les rumeurs prennent le dessus. Pour finir, elles parlent d'un nouveau traitement, mais d'après des rumeurs, il aurait plusieurs effets secondaires. Ensuite les deux amies se disent au revoir et se reprogramme un dinner ma semaine prochaine. La copine d'Amélie visite la ville pendant 6 jours.",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5661_23144,"Amélie décide de retrouver une amie de l'université pour rattraper le temps perdu.
 Amélie parle de sa nouvelle contraception mais fait référence au fait qu'il y a des rumeurs qui disent que Ã§a diminuerait la fertilité.
 Ensuite Amélie parle de sa nouvelle technologie permettant de contrôler sa maison Ã distance et elle fait référence Ã des rumeurs disant que Ã§a pourrait déclancher l'alarme tout seul Ã cause des mouvements dÃ» au contrôle Ã distance.
 Enfin, Amélie parle son travail : la biotechnologie oÃ¹ elle dit que selon les rumeurs certains produits pourrait diminuer la fertilité (je ne sais plus lesquels).
 L'amie d'Amélie est restée quelques jours pour profiter de la ville.",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5385_23144,"deux amies se retrouvent pour discuter ensemble, l'une d'elle s'appelle Amélie.
 Elle raconte qu'elle travaille sur un nouveau medicament mais qu'il aurait des effets secondaires possibles sur la fertilité.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156_23144,"Deux amies, qui se sont rencontrées Ã l'université, se rencontrent et rattrapent le temps perdu en buvant un café.
 Lors de leurs discussion, elles font notamment part de leurs inquiétudes quant Ã des rumeurs au sujet de :
 -Le nouveau médicament contraceptif d'Amélie, qui pourrait provoquer des troubles de la fertilité et de la menstruation
 -Une application utilisée par l'autre amie, dont la sécurité pourrait laisser Ã désirer
 -Un nouveau médicament développé par l'une d'elle dans le cadre de son travail dans un laboratoire de recherche, qui pourrait lui aussi provoquer des troubles de la fertilité.",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3921_23144,"Le texte raconte les retrouvailles entre une fille qui s'appelle Amélie et son amie de l'université de longue date. Elles ont évoqué divers sujet de conversation. Dans le premier, Amélie rconte Ã son amie qu'elle prépare un médicament. Mais certaines rumeurs disent que celui ci provoque des effets secondaires néfastes.
 Le second sujet de conversation abordent le sujet de sécurité. En effet, Amélie raconte Ã son amie qu'elle Ã installer un logiciel sur son tél grÃ¢ce Ã une appli mais que selon des rumeurs, elle fonctionnerai mal. Certaines portes s'ouvrirai sans que l'on demande ou encore l'alarme s'activerai sans raison.
 Dans le troisième, elles parlent de santé. Amélie raconte Ã sa copine qu'elle prend une contraception mais encore une fois des rumeurs circulent et disent que cela causera des effets secondaires tel que des mal de ventre...
 Ensuite elles se sont quittés et se sont donné rdv plus tard dans la semaine pour un dÃ®ner.",1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
4456_23144,"Amélie retrouve une amie de longue date qu'elle n'as pas vu depuis longtemps. elles discutent de plusieurs sujets :
 d'un nouveau moyen de contraception qu'utilise amelie, d'une nouvelle aplication visant a securiser son domicile, et du médicament produit par l'entreprise dans laquelle travaille l'amie d'amélie.",1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
